accuracy,frequency,configuration,frequency_start,frequency_end
0.5306122448979592,4.5,1Hz width 11 channels,4,5
0.40816326530612246,4.5,1Hz width 11 channels,4,5
0.5714285714285714,4.5,1Hz width 11 channels,4,5
0.4489795918367347,4.5,1Hz width 11 channels,4,5
0.40816326530612246,4.5,1Hz width 11 channels,4,5
0.5510204081632653,5.5,1Hz width 11 channels,5,6
0.4489795918367347,5.5,1Hz width 11 channels,5,6
0.673469387755102,5.5,1Hz width 11 channels,5,6
0.4897959183673469,5.5,1Hz width 11 channels,5,6
0.4897959183673469,5.5,1Hz width 11 channels,5,6
0.5306122448979592,6.5,1Hz width 11 channels,6,7
0.30612244897959184,6.5,1Hz width 11 channels,6,7
0.5102040816326531,6.5,1Hz width 11 channels,6,7
0.32653061224489793,6.5,1Hz width 11 channels,6,7
0.40816326530612246,6.5,1Hz width 11 channels,6,7
0.5714285714285714,7.5,1Hz width 11 channels,7,8
0.5510204081632653,7.5,1Hz width 11 channels,7,8
0.6122448979591837,7.5,1Hz width 11 channels,7,8
0.40816326530612246,7.5,1Hz width 11 channels,7,8
0.3469387755102041,7.5,1Hz width 11 channels,7,8
0.5714285714285714,8.5,1Hz width 11 channels,8,9
0.5102040816326531,8.5,1Hz width 11 channels,8,9
0.5714285714285714,8.5,1Hz width 11 channels,8,9
0.42857142857142855,8.5,1Hz width 11 channels,8,9
0.4897959183673469,8.5,1Hz width 11 channels,8,9
0.5306122448979592,9.5,1Hz width 11 channels,9,10
0.40816326530612246,9.5,1Hz width 11 channels,9,10
0.5510204081632653,9.5,1Hz width 11 channels,9,10
0.40816326530612246,9.5,1Hz width 11 channels,9,10
0.5714285714285714,9.5,1Hz width 11 channels,9,10
0.5102040816326531,10.5,1Hz width 11 channels,10,11
0.4489795918367347,10.5,1Hz width 11 channels,10,11
0.4897959183673469,10.5,1Hz width 11 channels,10,11
0.5102040816326531,10.5,1Hz width 11 channels,10,11
0.5102040816326531,10.5,1Hz width 11 channels,10,11
0.4897959183673469,11.5,1Hz width 11 channels,11,12
0.5306122448979592,11.5,1Hz width 11 channels,11,12
0.4897959183673469,11.5,1Hz width 11 channels,11,12
0.5102040816326531,11.5,1Hz width 11 channels,11,12
0.5102040816326531,11.5,1Hz width 11 channels,11,12
0.46938775510204084,12.5,1Hz width 11 channels,12,13
0.4489795918367347,12.5,1Hz width 11 channels,12,13
0.5714285714285714,12.5,1Hz width 11 channels,12,13
0.5306122448979592,12.5,1Hz width 11 channels,12,13
0.5918367346938775,12.5,1Hz width 11 channels,12,13
0.5714285714285714,13.5,1Hz width 11 channels,13,14
0.4489795918367347,13.5,1Hz width 11 channels,13,14
0.5714285714285714,13.5,1Hz width 11 channels,13,14
0.4897959183673469,13.5,1Hz width 11 channels,13,14
0.5510204081632653,13.5,1Hz width 11 channels,13,14
0.5306122448979592,14.5,1Hz width 11 channels,14,15
0.46938775510204084,14.5,1Hz width 11 channels,14,15
0.5918367346938775,14.5,1Hz width 11 channels,14,15
0.5102040816326531,14.5,1Hz width 11 channels,14,15
0.5102040816326531,14.5,1Hz width 11 channels,14,15
0.3877551020408163,15.5,1Hz width 11 channels,15,16
0.5714285714285714,15.5,1Hz width 11 channels,15,16
0.5306122448979592,15.5,1Hz width 11 channels,15,16
0.40816326530612246,15.5,1Hz width 11 channels,15,16
0.46938775510204084,15.5,1Hz width 11 channels,15,16
0.5714285714285714,5.5,3Hz width 11 channels,4,7
0.42857142857142855,5.5,3Hz width 11 channels,4,7
0.6326530612244898,5.5,3Hz width 11 channels,4,7
0.4897959183673469,5.5,3Hz width 11 channels,4,7
0.46938775510204084,5.5,3Hz width 11 channels,4,7
0.5918367346938775,7.5,3Hz width 11 channels,6,9
0.42857142857142855,7.5,3Hz width 11 channels,6,9
0.5510204081632653,7.5,3Hz width 11 channels,6,9
0.3877551020408163,7.5,3Hz width 11 channels,6,9
0.3469387755102041,7.5,3Hz width 11 channels,6,9
0.5714285714285714,9.5,3Hz width 11 channels,8,11
0.46938775510204084,9.5,3Hz width 11 channels,8,11
0.5510204081632653,9.5,3Hz width 11 channels,8,11
0.3877551020408163,9.5,3Hz width 11 channels,8,11
0.42857142857142855,9.5,3Hz width 11 channels,8,11
0.5714285714285714,11.5,3Hz width 11 channels,10,13
0.4897959183673469,11.5,3Hz width 11 channels,10,13
0.5918367346938775,11.5,3Hz width 11 channels,10,13
0.5510204081632653,11.5,3Hz width 11 channels,10,13
0.5102040816326531,11.5,3Hz width 11 channels,10,13
0.5714285714285714,13.5,3Hz width 11 channels,12,15
0.4897959183673469,13.5,3Hz width 11 channels,12,15
0.5918367346938775,13.5,3Hz width 11 channels,12,15
0.46938775510204084,13.5,3Hz width 11 channels,12,15
0.5306122448979592,13.5,3Hz width 11 channels,12,15
0.42857142857142855,15.5,3Hz width 11 channels,14,17
0.5510204081632653,15.5,3Hz width 11 channels,14,17
0.5714285714285714,15.5,3Hz width 11 channels,14,17
0.4897959183673469,15.5,3Hz width 11 channels,14,17
0.5714285714285714,15.5,3Hz width 11 channels,14,17
0.6122448979591837,7.0,6Hz width 11 channels,4,10
0.46938775510204084,7.0,6Hz width 11 channels,4,10
0.5918367346938775,7.0,6Hz width 11 channels,4,10
0.40816326530612246,7.0,6Hz width 11 channels,4,10
0.32653061224489793,7.0,6Hz width 11 channels,4,10
0.5714285714285714,11.0,6Hz width 11 channels,8,14
