accuracy,frequency,configuration,frequency_start,frequency_end
0.5375,4.5,1Hz width 11 channels,4,5
0.525,4.5,1Hz width 11 channels,4,5
0.5,4.5,1Hz width 11 channels,4,5
0.5,4.5,1Hz width 11 channels,4,5
0.5125,4.5,1Hz width 11 channels,4,5
0.575,4.5,1Hz width 11 channels,4,5
0.425,4.5,1Hz width 11 channels,4,5
0.5875,4.5,1Hz width 11 channels,4,5
0.5125,4.5,1Hz width 11 channels,4,5
0.55,4.5,1Hz width 11 channels,4,5
0.475,5.5,1Hz width 11 channels,5,6
0.525,5.5,1Hz width 11 channels,5,6
0.45,5.5,1Hz width 11 channels,5,6
0.4625,5.5,1Hz width 11 channels,5,6
0.575,5.5,1Hz width 11 channels,5,6
0.5,5.5,1Hz width 11 channels,5,6
0.4375,5.5,1Hz width 11 channels,5,6
0.4625,5.5,1Hz width 11 channels,5,6
0.4875,5.5,1Hz width 11 channels,5,6
0.5,5.5,1Hz width 11 channels,5,6
0.4875,6.5,1Hz width 11 channels,6,7
0.4375,6.5,1Hz width 11 channels,6,7
0.5,6.5,1Hz width 11 channels,6,7
0.4875,6.5,1Hz width 11 channels,6,7
0.5625,6.5,1Hz width 11 channels,6,7
0.4875,6.5,1Hz width 11 channels,6,7
0.4,6.5,1Hz width 11 channels,6,7
0.4125,6.5,1Hz width 11 channels,6,7
0.425,6.5,1Hz width 11 channels,6,7
0.45,6.5,1Hz width 11 channels,6,7
0.5125,7.5,1Hz width 11 channels,7,8
0.425,7.5,1Hz width 11 channels,7,8
0.4875,7.5,1Hz width 11 channels,7,8
0.5,7.5,1Hz width 11 channels,7,8
0.5375,7.5,1Hz width 11 channels,7,8
0.475,7.5,1Hz width 11 channels,7,8
0.5125,7.5,1Hz width 11 channels,7,8
0.45,7.5,1Hz width 11 channels,7,8
0.525,7.5,1Hz width 11 channels,7,8
0.5625,7.5,1Hz width 11 channels,7,8
0.625,8.5,1Hz width 11 channels,8,9
0.5875,8.5,1Hz width 11 channels,8,9
0.5,8.5,1Hz width 11 channels,8,9
0.575,8.5,1Hz width 11 channels,8,9
0.6125,8.5,1Hz width 11 channels,8,9
0.675,8.5,1Hz width 11 channels,8,9
0.6,8.5,1Hz width 11 channels,8,9
0.5875,8.5,1Hz width 11 channels,8,9
0.5625,8.5,1Hz width 11 channels,8,9
0.625,8.5,1Hz width 11 channels,8,9
0.65,9.5,1Hz width 11 channels,9,10
0.6125,9.5,1Hz width 11 channels,9,10
0.575,9.5,1Hz width 11 channels,9,10
0.575,9.5,1Hz width 11 channels,9,10
0.6,9.5,1Hz width 11 channels,9,10
0.675,9.5,1Hz width 11 channels,9,10
0.5625,9.5,1Hz width 11 channels,9,10
0.5875,9.5,1Hz width 11 channels,9,10
0.6,9.5,1Hz width 11 channels,9,10
0.675,9.5,1Hz width 11 channels,9,10
0.6625,10.5,1Hz width 11 channels,10,11
0.575,10.5,1Hz width 11 channels,10,11
0.5625,10.5,1Hz width 11 channels,10,11
0.6375,10.5,1Hz width 11 channels,10,11
0.725,10.5,1Hz width 11 channels,10,11
0.7,10.5,1Hz width 11 channels,10,11
0.7,10.5,1Hz width 11 channels,10,11
0.6875,10.5,1Hz width 11 channels,10,11
0.6625,10.5,1Hz width 11 channels,10,11
0.725,10.5,1Hz width 11 channels,10,11
0.6875,11.5,1Hz width 11 channels,11,12
0.6375,11.5,1Hz width 11 channels,11,12
0.675,11.5,1Hz width 11 channels,11,12
0.675,11.5,1Hz width 11 channels,11,12
0.7625,11.5,1Hz width 11 channels,11,12
