accuracy,frequency,configuration,frequency_start,frequency_end
0.4935064935064935,4.5,1Hz width 11 channels,4,5
0.4805194805194805,4.5,1Hz width 11 channels,4,5
0.5194805194805194,4.5,1Hz width 11 channels,4,5
0.4935064935064935,4.5,1Hz width 11 channels,4,5
0.5974025974025974,4.5,1Hz width 11 channels,4,5
0.42857142857142855,4.5,1Hz width 11 channels,4,5
0.4675324675324675,4.5,1Hz width 11 channels,4,5
0.6233766233766234,4.5,1Hz width 11 channels,4,5
0.5844155844155844,4.5,1Hz width 11 channels,4,5
0.5064935064935064,4.5,1Hz width 11 channels,4,5
0.4935064935064935,5.5,1Hz width 11 channels,5,6
0.6233766233766234,5.5,1Hz width 11 channels,5,6
0.4675324675324675,5.5,1Hz width 11 channels,5,6
0.4155844155844156,5.5,1Hz width 11 channels,5,6
0.36363636363636365,5.5,1Hz width 11 channels,5,6
0.4935064935064935,5.5,1Hz width 11 channels,5,6
0.44155844155844154,5.5,1Hz width 11 channels,5,6
0.5454545454545454,5.5,1Hz width 11 channels,5,6
0.4675324675324675,5.5,1Hz width 11 channels,5,6
0.4675324675324675,5.5,1Hz width 11 channels,5,6
0.5324675324675324,6.5,1Hz width 11 channels,6,7
0.5194805194805194,6.5,1Hz width 11 channels,6,7
0.5194805194805194,6.5,1Hz width 11 channels,6,7
0.42857142857142855,6.5,1Hz width 11 channels,6,7
0.44155844155844154,6.5,1Hz width 11 channels,6,7
0.4805194805194805,6.5,1Hz width 11 channels,6,7
0.42857142857142855,6.5,1Hz width 11 channels,6,7
0.5194805194805194,6.5,1Hz width 11 channels,6,7
0.5194805194805194,6.5,1Hz width 11 channels,6,7
0.4675324675324675,6.5,1Hz width 11 channels,6,7
0.4805194805194805,7.5,1Hz width 11 channels,7,8
0.5974025974025974,7.5,1Hz width 11 channels,7,8
0.4805194805194805,7.5,1Hz width 11 channels,7,8
0.5194805194805194,7.5,1Hz width 11 channels,7,8
0.5454545454545454,7.5,1Hz width 11 channels,7,8
0.42857142857142855,7.5,1Hz width 11 channels,7,8
0.4805194805194805,7.5,1Hz width 11 channels,7,8
0.44155844155844154,7.5,1Hz width 11 channels,7,8
0.5584415584415584,7.5,1Hz width 11 channels,7,8
0.5584415584415584,7.5,1Hz width 11 channels,7,8
0.5844155844155844,8.5,1Hz width 11 channels,8,9
0.5584415584415584,8.5,1Hz width 11 channels,8,9
0.4935064935064935,8.5,1Hz width 11 channels,8,9
0.37662337662337664,8.5,1Hz width 11 channels,8,9
0.4675324675324675,8.5,1Hz width 11 channels,8,9
0.45454545454545453,8.5,1Hz width 11 channels,8,9
0.44155844155844154,8.5,1Hz width 11 channels,8,9
0.4935064935064935,8.5,1Hz width 11 channels,8,9
0.6363636363636364,8.5,1Hz width 11 channels,8,9
0.5194805194805194,8.5,1Hz width 11 channels,8,9
0.5454545454545454,9.5,1Hz width 11 channels,9,10
0.5584415584415584,9.5,1Hz width 11 channels,9,10
0.5324675324675324,9.5,1Hz width 11 channels,9,10
0.5194805194805194,9.5,1Hz width 11 channels,9,10
0.5324675324675324,9.5,1Hz width 11 channels,9,10
0.5064935064935064,9.5,1Hz width 11 channels,9,10
0.4935064935064935,9.5,1Hz width 11 channels,9,10
0.5324675324675324,9.5,1Hz width 11 channels,9,10
0.44155844155844154,9.5,1Hz width 11 channels,9,10
0.5584415584415584,9.5,1Hz width 11 channels,9,10
0.4935064935064935,10.5,1Hz width 11 channels,10,11
0.4935064935064935,10.5,1Hz width 11 channels,10,11
0.4025974025974026,10.5,1Hz width 11 channels,10,11
0.4805194805194805,10.5,1Hz width 11 channels,10,11
0.4805194805194805,10.5,1Hz width 11 channels,10,11
0.44155844155844154,10.5,1Hz width 11 channels,10,11
0.4935064935064935,10.5,1Hz width 11 channels,10,11
0.5064935064935064,10.5,1Hz width 11 channels,10,11
0.4805194805194805,10.5,1Hz width 11 channels,10,11
0.5714285714285714,10.5,1Hz width 11 channels,10,11
0.42857142857142855,11.5,1Hz width 11 channels,11,12
0.45454545454545453,11.5,1Hz width 11 channels,11,12
0.5194805194805194,11.5,1Hz width 11 channels,11,12
0.4935064935064935,11.5,1Hz width 11 channels,11,12
0.44155844155844154,11.5,1Hz width 11 channels,11,12
0.5454545454545454,11.5,1Hz width 11 channels,11,12
0.5324675324675324,11.5,1Hz width 11 channels,11,12
0.5454545454545454,11.5,1Hz width 11 channels,11,12
0.45454545454545453,11.5,1Hz width 11 channels,11,12
0.5584415584415584,11.5,1Hz width 11 channels,11,12
