accuracy,frequency,configuration,frequency_start,frequency_end
0.5625,4.5,1Hz width 11 channels,4,5
0.55,4.5,1Hz width 11 channels,4,5
0.5875,4.5,1Hz width 11 channels,4,5
0.55,4.5,1Hz width 11 channels,4,5
0.5875,4.5,1Hz width 11 channels,4,5
0.5875,4.5,1Hz width 11 channels,4,5
0.5875,4.5,1Hz width 11 channels,4,5
0.55,4.5,1Hz width 11 channels,4,5
0.5375,4.5,1Hz width 11 channels,4,5
0.55,4.5,1Hz width 11 channels,4,5
0.4125,5.5,1Hz width 11 channels,5,6
0.525,5.5,1Hz width 11 channels,5,6
0.425,5.5,1Hz width 11 channels,5,6
0.475,5.5,1Hz width 11 channels,5,6
0.5,5.5,1Hz width 11 channels,5,6
0.5,5.5,1Hz width 11 channels,5,6
0.5875,5.5,1Hz width 11 channels,5,6
0.575,5.5,1Hz width 11 channels,5,6
0.475,5.5,1Hz width 11 channels,5,6
0.5375,5.5,1Hz width 11 channels,5,6
0.425,6.5,1Hz width 11 channels,6,7
0.375,6.5,1Hz width 11 channels,6,7
0.475,6.5,1Hz width 11 channels,6,7
0.425,6.5,1Hz width 11 channels,6,7
0.4125,6.5,1Hz width 11 channels,6,7
0.5,6.5,1Hz width 11 channels,6,7
0.5125,6.5,1Hz width 11 channels,6,7
0.5,6.5,1Hz width 11 channels,6,7
0.4125,6.5,1Hz width 11 channels,6,7
0.575,6.5,1Hz width 11 channels,6,7
0.55,7.5,1Hz width 11 channels,7,8
0.4375,7.5,1Hz width 11 channels,7,8
0.4875,7.5,1Hz width 11 channels,7,8
0.425,7.5,1Hz width 11 channels,7,8
0.3375,7.5,1Hz width 11 channels,7,8
0.425,7.5,1Hz width 11 channels,7,8
0.425,7.5,1Hz width 11 channels,7,8
0.4625,7.5,1Hz width 11 channels,7,8
0.5375,7.5,1Hz width 11 channels,7,8
0.4625,7.5,1Hz width 11 channels,7,8
0.5875,8.5,1Hz width 11 channels,8,9
0.4875,8.5,1Hz width 11 channels,8,9
0.55,8.5,1Hz width 11 channels,8,9
0.4375,8.5,1Hz width 11 channels,8,9
0.375,8.5,1Hz width 11 channels,8,9
0.4375,8.5,1Hz width 11 channels,8,9
0.45,8.5,1Hz width 11 channels,8,9
0.5,8.5,1Hz width 11 channels,8,9
0.4875,8.5,1Hz width 11 channels,8,9
0.4375,8.5,1Hz width 11 channels,8,9
0.55,9.5,1Hz width 11 channels,9,10
0.625,9.5,1Hz width 11 channels,9,10
0.5875,9.5,1Hz width 11 channels,9,10
0.525,9.5,1Hz width 11 channels,9,10
0.525,9.5,1Hz width 11 channels,9,10
0.475,9.5,1Hz width 11 channels,9,10
0.5,9.5,1Hz width 11 channels,9,10
0.4875,9.5,1Hz width 11 channels,9,10
0.4875,9.5,1Hz width 11 channels,9,10
0.4875,9.5,1Hz width 11 channels,9,10
0.5875,10.5,1Hz width 11 channels,10,11
0.5875,10.5,1Hz width 11 channels,10,11
0.5875,10.5,1Hz width 11 channels,10,11
0.55,10.5,1Hz width 11 channels,10,11
0.6,10.5,1Hz width 11 channels,10,11
0.45,10.5,1Hz width 11 channels,10,11
0.5875,10.5,1Hz width 11 channels,10,11
0.6375,10.5,1Hz width 11 channels,10,11
0.5125,10.5,1Hz width 11 channels,10,11
0.725,10.5,1Hz width 11 channels,10,11
0.6875,11.5,1Hz width 11 channels,11,12
0.675,11.5,1Hz width 11 channels,11,12
0.675,11.5,1Hz width 11 channels,11,12
0.625,11.5,1Hz width 11 channels,11,12
0.7625,11.5,1Hz width 11 channels,11,12
0.7,11.5,1Hz width 11 channels,11,12
0.675,11.5,1Hz width 11 channels,11,12
0.775,11.5,1Hz width 11 channels,11,12
0.6375,11.5,1Hz width 11 channels,11,12
0.775,11.5,1Hz width 11 channels,11,12
0.775,12.5,1Hz width 11 channels,12,13
0.725,12.5,1Hz width 11 channels,12,13
0.7875,12.5,1Hz width 11 channels,12,13
0.7875,12.5,1Hz width 11 channels,12,13
0.825,12.5,1Hz width 11 channels,12,13
0.7375,12.5,1Hz width 11 channels,12,13
0.75,12.5,1Hz width 11 channels,12,13
0.7875,12.5,1Hz width 11 channels,12,13
0.7125,12.5,1Hz width 11 channels,12,13
0.85,12.5,1Hz width 11 channels,12,13
0.8125,13.5,1Hz width 11 channels,13,14
0.725,13.5,1Hz width 11 channels,13,14
0.825,13.5,1Hz width 11 channels,13,14
0.75,13.5,1Hz width 11 channels,13,14
0.8125,13.5,1Hz width 11 channels,13,14
0.7875,13.5,1Hz width 11 channels,13,14
0.775,13.5,1Hz width 11 channels,13,14
0.7875,13.5,1Hz width 11 channels,13,14
0.7125,13.5,1Hz width 11 channels,13,14
0.825,13.5,1Hz width 11 channels,13,14
0.7625,14.5,1Hz width 11 channels,14,15
0.7,14.5,1Hz width 11 channels,14,15
0.775,14.5,1Hz width 11 channels,14,15
0.6625,14.5,1Hz width 11 channels,14,15
0.7375,14.5,1Hz width 11 channels,14,15
0.775,14.5,1Hz width 11 channels,14,15
0.7625,14.5,1Hz width 11 channels,14,15
0.8,14.5,1Hz width 11 channels,14,15
0.7,14.5,1Hz width 11 channels,14,15
0.775,14.5,1Hz width 11 channels,14,15
0.5,15.5,1Hz width 11 channels,15,16
0.5625,15.5,1Hz width 11 channels,15,16
0.525,15.5,1Hz width 11 channels,15,16
0.55,15.5,1Hz width 11 channels,15,16
0.575,15.5,1Hz width 11 channels,15,16
0.5125,15.5,1Hz width 11 channels,15,16
0.575,15.5,1Hz width 11 channels,15,16
0.5375,15.5,1Hz width 11 channels,15,16
0.625,15.5,1Hz width 11 channels,15,16
0.6625,15.5,1Hz width 11 channels,15,16
0.5125,5.5,3Hz width 11 channels,4,7
0.4625,5.5,3Hz width 11 channels,4,7
0.475,5.5,3Hz width 11 channels,4,7
0.55,5.5,3Hz width 11 channels,4,7
0.6125,5.5,3Hz width 11 channels,4,7
0.4875,5.5,3Hz width 11 channels,4,7
0.5875,5.5,3Hz width 11 channels,4,7
0.525,5.5,3Hz width 11 channels,4,7
0.5,5.5,3Hz width 11 channels,4,7
0.6125,5.5,3Hz width 11 channels,4,7
0.5375,7.5,3Hz width 11 channels,6,9
0.4125,7.5,3Hz width 11 channels,6,9
0.4375,7.5,3Hz width 11 channels,6,9
0.45,7.5,3Hz width 11 channels,6,9
0.3875,7.5,3Hz width 11 channels,6,9
0.4125,7.5,3Hz width 11 channels,6,9
0.4875,7.5,3Hz width 11 channels,6,9
0.425,7.5,3Hz width 11 channels,6,9
0.5,7.5,3Hz width 11 channels,6,9
0.575,7.5,3Hz width 11 channels,6,9
0.525,9.5,3Hz width 11 channels,8,11
0.4875,9.5,3Hz width 11 channels,8,11
0.5875,9.5,3Hz width 11 channels,8,11
0.4375,9.5,3Hz width 11 channels,8,11
0.55,9.5,3Hz width 11 channels,8,11
0.5125,9.5,3Hz width 11 channels,8,11
0.65,9.5,3Hz width 11 channels,8,11
0.575,9.5,3Hz width 11 channels,8,11
0.55,9.5,3Hz width 11 channels,8,11
0.625,9.5,3Hz width 11 channels,8,11
0.8,11.5,3Hz width 11 channels,10,13
0.6875,11.5,3Hz width 11 channels,10,13
0.7875,11.5,3Hz width 11 channels,10,13
0.7625,11.5,3Hz width 11 channels,10,13
0.7875,11.5,3Hz width 11 channels,10,13
0.75,11.5,3Hz width 11 channels,10,13
0.8125,11.5,3Hz width 11 channels,10,13
0.8,11.5,3Hz width 11 channels,10,13
0.75,11.5,3Hz width 11 channels,10,13
0.8625,11.5,3Hz width 11 channels,10,13
0.8125,13.5,3Hz width 11 channels,12,15
0.6875,13.5,3Hz width 11 channels,12,15
0.8125,13.5,3Hz width 11 channels,12,15
0.7625,13.5,3Hz width 11 channels,12,15
0.7875,13.5,3Hz width 11 channels,12,15
0.825,13.5,3Hz width 11 channels,12,15
0.8,13.5,3Hz width 11 channels,12,15
0.85,13.5,3Hz width 11 channels,12,15
0.725,13.5,3Hz width 11 channels,12,15
0.8625,13.5,3Hz width 11 channels,12,15
0.7125,15.5,3Hz width 11 channels,14,17
0.7,15.5,3Hz width 11 channels,14,17
0.7625,15.5,3Hz width 11 channels,14,17
0.675,15.5,3Hz width 11 channels,14,17
0.725,15.5,3Hz width 11 channels,14,17
0.75,15.5,3Hz width 11 channels,14,17
0.725,15.5,3Hz width 11 channels,14,17
0.7,15.5,3Hz width 11 channels,14,17
0.65,15.5,3Hz width 11 channels,14,17
0.75,15.5,3Hz width 11 channels,14,17
0.575,7.0,6Hz width 11 channels,4,10
0.475,7.0,6Hz width 11 channels,4,10
0.4875,7.0,6Hz width 11 channels,4,10
0.575,7.0,6Hz width 11 channels,4,10
0.575,7.0,6Hz width 11 channels,4,10
0.55,7.0,6Hz width 11 channels,4,10
0.5625,7.0,6Hz width 11 channels,4,10
0.5375,7.0,6Hz width 11 channels,4,10
0.5125,7.0,6Hz width 11 channels,4,10
0.5625,7.0,6Hz width 11 channels,4,10
0.775,11.0,6Hz width 11 channels,8,14
0.6875,11.0,6Hz width 11 channels,8,14
0.8,11.0,6Hz width 11 channels,8,14
0.75,11.0,6Hz width 11 channels,8,14
0.825,11.0,6Hz width 11 channels,8,14
0.7,11.0,6Hz width 11 channels,8,14
0.7875,11.0,6Hz width 11 channels,8,14
0.825,11.0,6Hz width 11 channels,8,14
0.7125,11.0,6Hz width 11 channels,8,14
0.8125,11.0,6Hz width 11 channels,8,14
0.8,15.0,6Hz width 11 channels,12,18
0.6875,15.0,6Hz width 11 channels,12,18
0.75,15.0,6Hz width 11 channels,12,18
0.75,15.0,6Hz width 11 channels,12,18
0.7625,15.0,6Hz width 11 channels,12,18
0.7625,15.0,6Hz width 11 channels,12,18
0.7625,15.0,6Hz width 11 channels,12,18
0.775,15.0,6Hz width 11 channels,12,18
0.6875,15.0,6Hz width 11 channels,12,18
0.825,15.0,6Hz width 11 channels,12,18
