accuracy,frequency,configuration,frequency_start,frequency_end
0.4675324675324675,4.5,1Hz width 11 channels,4,5
0.4155844155844156,4.5,1Hz width 11 channels,4,5
0.4935064935064935,4.5,1Hz width 11 channels,4,5
0.5064935064935064,4.5,1Hz width 11 channels,4,5
0.4675324675324675,4.5,1Hz width 11 channels,4,5
0.5324675324675324,4.5,1Hz width 11 channels,4,5
0.5584415584415584,4.5,1Hz width 11 channels,4,5
0.4155844155844156,4.5,1Hz width 11 channels,4,5
0.6623376623376623,4.5,1Hz width 11 channels,4,5
0.36363636363636365,4.5,1Hz width 11 channels,4,5
0.44155844155844154,5.5,1Hz width 11 channels,5,6
0.45454545454545453,5.5,1Hz width 11 channels,5,6
0.5454545454545454,5.5,1Hz width 11 channels,5,6
0.42857142857142855,5.5,1Hz width 11 channels,5,6
0.45454545454545453,5.5,1Hz width 11 channels,5,6
0.4675324675324675,5.5,1Hz width 11 channels,5,6
0.5584415584415584,5.5,1Hz width 11 channels,5,6
0.44155844155844154,5.5,1Hz width 11 channels,5,6
0.5714285714285714,5.5,1Hz width 11 channels,5,6
0.45454545454545453,5.5,1Hz width 11 channels,5,6
0.4805194805194805,6.5,1Hz width 11 channels,6,7
0.5064935064935064,6.5,1Hz width 11 channels,6,7
0.5714285714285714,6.5,1Hz width 11 channels,6,7
0.5194805194805194,6.5,1Hz width 11 channels,6,7
0.4805194805194805,6.5,1Hz width 11 channels,6,7
0.5714285714285714,6.5,1Hz width 11 channels,6,7
0.6103896103896104,6.5,1Hz width 11 channels,6,7
0.4805194805194805,6.5,1Hz width 11 channels,6,7
0.5714285714285714,6.5,1Hz width 11 channels,6,7
0.6103896103896104,6.5,1Hz width 11 channels,6,7
0.5714285714285714,7.5,1Hz width 11 channels,7,8
0.5324675324675324,7.5,1Hz width 11 channels,7,8
0.5194805194805194,7.5,1Hz width 11 channels,7,8
0.5454545454545454,7.5,1Hz width 11 channels,7,8
0.5714285714285714,7.5,1Hz width 11 channels,7,8
0.5194805194805194,7.5,1Hz width 11 channels,7,8
0.5714285714285714,7.5,1Hz width 11 channels,7,8
0.6233766233766234,7.5,1Hz width 11 channels,7,8
0.5454545454545454,7.5,1Hz width 11 channels,7,8
0.5974025974025974,7.5,1Hz width 11 channels,7,8
0.5454545454545454,8.5,1Hz width 11 channels,8,9
0.4805194805194805,8.5,1Hz width 11 channels,8,9
0.5324675324675324,8.5,1Hz width 11 channels,8,9
0.5844155844155844,8.5,1Hz width 11 channels,8,9
0.5714285714285714,8.5,1Hz width 11 channels,8,9
