accuracy,frequency,configuration,frequency_start,frequency_end
0.55,4.5,1Hz width 11 channels,4,5
0.575,4.5,1Hz width 11 channels,4,5
0.5125,4.5,1Hz width 11 channels,4,5
0.5,4.5,1Hz width 11 channels,4,5
0.5,4.5,1Hz width 11 channels,4,5
0.5,4.5,1Hz width 11 channels,4,5
0.4875,4.5,1Hz width 11 channels,4,5
0.525,4.5,1Hz width 11 channels,4,5
0.45,4.5,1Hz width 11 channels,4,5
0.525,4.5,1Hz width 11 channels,4,5
0.5375,5.5,1Hz width 11 channels,5,6
0.475,5.5,1Hz width 11 channels,5,6
0.5125,5.5,1Hz width 11 channels,5,6
0.45,5.5,1Hz width 11 channels,5,6
0.5,5.5,1Hz width 11 channels,5,6
0.5625,5.5,1Hz width 11 channels,5,6
0.55,5.5,1Hz width 11 channels,5,6
0.55,5.5,1Hz width 11 channels,5,6
0.4375,5.5,1Hz width 11 channels,5,6
0.55,5.5,1Hz width 11 channels,5,6
0.5625,6.5,1Hz width 11 channels,6,7
0.575,6.5,1Hz width 11 channels,6,7
0.55,6.5,1Hz width 11 channels,6,7
0.425,6.5,1Hz width 11 channels,6,7
0.575,6.5,1Hz width 11 channels,6,7
0.5125,6.5,1Hz width 11 channels,6,7
0.525,6.5,1Hz width 11 channels,6,7
0.5125,6.5,1Hz width 11 channels,6,7
0.425,6.5,1Hz width 11 channels,6,7
0.4625,6.5,1Hz width 11 channels,6,7
0.4625,7.5,1Hz width 11 channels,7,8
0.5,7.5,1Hz width 11 channels,7,8
0.45,7.5,1Hz width 11 channels,7,8
0.4375,7.5,1Hz width 11 channels,7,8
0.525,7.5,1Hz width 11 channels,7,8
0.55,7.5,1Hz width 11 channels,7,8
0.55,7.5,1Hz width 11 channels,7,8
0.45,7.5,1Hz width 11 channels,7,8
0.45,7.5,1Hz width 11 channels,7,8
0.575,7.5,1Hz width 11 channels,7,8
0.4875,8.5,1Hz width 11 channels,8,9
0.5625,8.5,1Hz width 11 channels,8,9
0.475,8.5,1Hz width 11 channels,8,9
0.4875,8.5,1Hz width 11 channels,8,9
0.5,8.5,1Hz width 11 channels,8,9
0.575,8.5,1Hz width 11 channels,8,9
0.6375,8.5,1Hz width 11 channels,8,9
0.575,8.5,1Hz width 11 channels,8,9
0.5,8.5,1Hz width 11 channels,8,9
0.5625,8.5,1Hz width 11 channels,8,9
0.55,9.5,1Hz width 11 channels,9,10
0.5875,9.5,1Hz width 11 channels,9,10
0.55,9.5,1Hz width 11 channels,9,10
0.5625,9.5,1Hz width 11 channels,9,10
0.525,9.5,1Hz width 11 channels,9,10
0.6,9.5,1Hz width 11 channels,9,10
0.625,9.5,1Hz width 11 channels,9,10
0.6375,9.5,1Hz width 11 channels,9,10
0.55,9.5,1Hz width 11 channels,9,10
0.5125,9.5,1Hz width 11 channels,9,10
0.5375,10.5,1Hz width 11 channels,10,11
0.5625,10.5,1Hz width 11 channels,10,11
0.6125,10.5,1Hz width 11 channels,10,11
0.5375,10.5,1Hz width 11 channels,10,11
0.5375,10.5,1Hz width 11 channels,10,11
0.6375,10.5,1Hz width 11 channels,10,11
0.6125,10.5,1Hz width 11 channels,10,11
0.65,10.5,1Hz width 11 channels,10,11
0.6125,10.5,1Hz width 11 channels,10,11
