accuracy,frequency,configuration,frequency_start,frequency_end
0.5,4.5,1Hz width 11 channels,4,5
0.5862068965517241,4.5,1Hz width 11 channels,4,5
0.5517241379310345,4.5,1Hz width 11 channels,4,5
0.4482758620689655,4.5,1Hz width 11 channels,4,5
0.5344827586206896,4.5,1Hz width 11 channels,4,5
0.6724137931034483,4.5,1Hz width 11 channels,4,5
0.5689655172413793,4.5,1Hz width 11 channels,4,5
0.46551724137931033,4.5,1Hz width 11 channels,4,5
0.603448275862069,4.5,1Hz width 11 channels,4,5
0.5862068965517241,4.5,1Hz width 11 channels,4,5
0.5517241379310345,5.5,1Hz width 11 channels,5,6
0.603448275862069,5.5,1Hz width 11 channels,5,6
0.46551724137931033,5.5,1Hz width 11 channels,5,6
0.3620689655172414,5.5,1Hz width 11 channels,5,6
0.5344827586206896,5.5,1Hz width 11 channels,5,6
0.5862068965517241,5.5,1Hz width 11 channels,5,6
0.5,5.5,1Hz width 11 channels,5,6
0.5,5.5,1Hz width 11 channels,5,6
0.4482758620689655,5.5,1Hz width 11 channels,5,6
0.46551724137931033,5.5,1Hz width 11 channels,5,6
0.4827586206896552,6.5,1Hz width 11 channels,6,7
0.39655172413793105,6.5,1Hz width 11 channels,6,7
0.43103448275862066,6.5,1Hz width 11 channels,6,7
0.5172413793103449,6.5,1Hz width 11 channels,6,7
0.5172413793103449,6.5,1Hz width 11 channels,6,7
0.5517241379310345,6.5,1Hz width 11 channels,6,7
0.41379310344827586,6.5,1Hz width 11 channels,6,7
0.5517241379310345,6.5,1Hz width 11 channels,6,7
0.5,6.5,1Hz width 11 channels,6,7
0.41379310344827586,6.5,1Hz width 11 channels,6,7
0.5172413793103449,7.5,1Hz width 11 channels,7,8
0.5862068965517241,7.5,1Hz width 11 channels,7,8
0.46551724137931033,7.5,1Hz width 11 channels,7,8
0.603448275862069,7.5,1Hz width 11 channels,7,8
0.6896551724137931,7.5,1Hz width 11 channels,7,8
0.5689655172413793,7.5,1Hz width 11 channels,7,8
0.4827586206896552,7.5,1Hz width 11 channels,7,8
0.603448275862069,7.5,1Hz width 11 channels,7,8
0.5344827586206896,7.5,1Hz width 11 channels,7,8
0.46551724137931033,7.5,1Hz width 11 channels,7,8
0.4827586206896552,8.5,1Hz width 11 channels,8,9
0.5172413793103449,8.5,1Hz width 11 channels,8,9
0.5,8.5,1Hz width 11 channels,8,9
0.41379310344827586,8.5,1Hz width 11 channels,8,9
0.5344827586206896,8.5,1Hz width 11 channels,8,9
