accuracy,frequency,configuration,frequency_start,frequency_end
0.44594594594594594,4.5,1Hz width 11 channels,4,5
0.581081081081081,4.5,1Hz width 11 channels,4,5
0.5405405405405406,4.5,1Hz width 11 channels,4,5
0.4864864864864865,4.5,1Hz width 11 channels,4,5
0.527027027027027,4.5,1Hz width 11 channels,4,5
0.4594594594594595,4.5,1Hz width 11 channels,4,5
0.5675675675675675,4.5,1Hz width 11 channels,4,5
0.5405405405405406,4.5,1Hz width 11 channels,4,5
0.5405405405405406,4.5,1Hz width 11 channels,4,5
0.44594594594594594,4.5,1Hz width 11 channels,4,5
0.43243243243243246,5.5,1Hz width 11 channels,5,6
0.6351351351351351,5.5,1Hz width 11 channels,5,6
0.5135135135135135,5.5,1Hz width 11 channels,5,6
0.581081081081081,5.5,1Hz width 11 channels,5,6
0.40540540540540543,5.5,1Hz width 11 channels,5,6
0.4864864864864865,5.5,1Hz width 11 channels,5,6
0.5945945945945946,5.5,1Hz width 11 channels,5,6
0.5675675675675675,5.5,1Hz width 11 channels,5,6
0.581081081081081,5.5,1Hz width 11 channels,5,6
0.5405405405405406,5.5,1Hz width 11 channels,5,6
0.5,6.5,1Hz width 11 channels,6,7
0.47297297297297297,6.5,1Hz width 11 channels,6,7
0.4864864864864865,6.5,1Hz width 11 channels,6,7
0.527027027027027,6.5,1Hz width 11 channels,6,7
0.581081081081081,6.5,1Hz width 11 channels,6,7
0.4594594594594595,6.5,1Hz width 11 channels,6,7
0.5135135135135135,6.5,1Hz width 11 channels,6,7
0.43243243243243246,6.5,1Hz width 11 channels,6,7
0.5405405405405406,6.5,1Hz width 11 channels,6,7
0.5540540540540541,6.5,1Hz width 11 channels,6,7
0.40540540540540543,7.5,1Hz width 11 channels,7,8
0.581081081081081,7.5,1Hz width 11 channels,7,8
0.5135135135135135,7.5,1Hz width 11 channels,7,8
0.47297297297297297,7.5,1Hz width 11 channels,7,8
0.5405405405405406,7.5,1Hz width 11 channels,7,8
0.4189189189189189,7.5,1Hz width 11 channels,7,8
0.44594594594594594,7.5,1Hz width 11 channels,7,8
0.5,7.5,1Hz width 11 channels,7,8
0.5,7.5,1Hz width 11 channels,7,8
0.527027027027027,7.5,1Hz width 11 channels,7,8
0.527027027027027,8.5,1Hz width 11 channels,8,9
0.4864864864864865,8.5,1Hz width 11 channels,8,9
0.5135135135135135,8.5,1Hz width 11 channels,8,9
0.4864864864864865,8.5,1Hz width 11 channels,8,9
0.40540540540540543,8.5,1Hz width 11 channels,8,9
0.44594594594594594,8.5,1Hz width 11 channels,8,9
0.4864864864864865,8.5,1Hz width 11 channels,8,9
0.527027027027027,8.5,1Hz width 11 channels,8,9
0.4594594594594595,8.5,1Hz width 11 channels,8,9
0.5135135135135135,8.5,1Hz width 11 channels,8,9
0.5135135135135135,9.5,1Hz width 11 channels,9,10
0.47297297297297297,9.5,1Hz width 11 channels,9,10
0.5405405405405406,9.5,1Hz width 11 channels,9,10
0.5540540540540541,9.5,1Hz width 11 channels,9,10
0.5135135135135135,9.5,1Hz width 11 channels,9,10
0.4189189189189189,9.5,1Hz width 11 channels,9,10
0.5135135135135135,9.5,1Hz width 11 channels,9,10
0.4864864864864865,9.5,1Hz width 11 channels,9,10
0.4864864864864865,9.5,1Hz width 11 channels,9,10
0.44594594594594594,9.5,1Hz width 11 channels,9,10
0.40540540540540543,10.5,1Hz width 11 channels,10,11
0.5945945945945946,10.5,1Hz width 11 channels,10,11
0.5540540540540541,10.5,1Hz width 11 channels,10,11
0.527027027027027,10.5,1Hz width 11 channels,10,11
0.4594594594594595,10.5,1Hz width 11 channels,10,11
0.5405405405405406,10.5,1Hz width 11 channels,10,11
0.6216216216216216,10.5,1Hz width 11 channels,10,11
0.4189189189189189,10.5,1Hz width 11 channels,10,11
0.581081081081081,10.5,1Hz width 11 channels,10,11
0.5675675675675675,10.5,1Hz width 11 channels,10,11
0.44594594594594594,11.5,1Hz width 11 channels,11,12
0.581081081081081,11.5,1Hz width 11 channels,11,12
0.47297297297297297,11.5,1Hz width 11 channels,11,12
0.5135135135135135,11.5,1Hz width 11 channels,11,12
0.6351351351351351,11.5,1Hz width 11 channels,11,12
0.581081081081081,11.5,1Hz width 11 channels,11,12
0.5540540540540541,11.5,1Hz width 11 channels,11,12
0.4864864864864865,11.5,1Hz width 11 channels,11,12
0.6081081081081081,11.5,1Hz width 11 channels,11,12
0.5540540540540541,11.5,1Hz width 11 channels,11,12
0.5,12.5,1Hz width 11 channels,12,13
0.4594594594594595,12.5,1Hz width 11 channels,12,13
0.5135135135135135,12.5,1Hz width 11 channels,12,13
0.4594594594594595,12.5,1Hz width 11 channels,12,13
0.47297297297297297,12.5,1Hz width 11 channels,12,13
0.527027027027027,12.5,1Hz width 11 channels,12,13
0.527027027027027,12.5,1Hz width 11 channels,12,13
0.5135135135135135,12.5,1Hz width 11 channels,12,13
0.5405405405405406,12.5,1Hz width 11 channels,12,13
0.5135135135135135,12.5,1Hz width 11 channels,12,13
0.43243243243243246,13.5,1Hz width 11 channels,13,14
0.527027027027027,13.5,1Hz width 11 channels,13,14
0.581081081081081,13.5,1Hz width 11 channels,13,14
0.5540540540540541,13.5,1Hz width 11 channels,13,14
0.5540540540540541,13.5,1Hz width 11 channels,13,14
0.5135135135135135,13.5,1Hz width 11 channels,13,14
0.3918918918918919,13.5,1Hz width 11 channels,13,14
0.44594594594594594,13.5,1Hz width 11 channels,13,14
0.4864864864864865,13.5,1Hz width 11 channels,13,14
0.581081081081081,13.5,1Hz width 11 channels,13,14
0.4864864864864865,14.5,1Hz width 11 channels,14,15
