accuracy,frequency,configuration,frequency_start,frequency_end
0.41379310344827586,4.5,1Hz width 11 channels,4,5
0.5517241379310345,4.5,1Hz width 11 channels,4,5
0.5172413793103449,4.5,1Hz width 11 channels,4,5
0.603448275862069,4.5,1Hz width 11 channels,4,5
0.4482758620689655,4.5,1Hz width 11 channels,4,5
0.5517241379310345,4.5,1Hz width 11 channels,4,5
0.5,4.5,1Hz width 11 channels,4,5
0.46551724137931033,4.5,1Hz width 11 channels,4,5
0.5689655172413793,4.5,1Hz width 11 channels,4,5
0.46551724137931033,4.5,1Hz width 11 channels,4,5
0.39655172413793105,5.5,1Hz width 11 channels,5,6
0.4827586206896552,5.5,1Hz width 11 channels,5,6
0.5,5.5,1Hz width 11 channels,5,6
0.5172413793103449,5.5,1Hz width 11 channels,5,6
0.5172413793103449,5.5,1Hz width 11 channels,5,6
0.5,5.5,1Hz width 11 channels,5,6
0.5689655172413793,5.5,1Hz width 11 channels,5,6
0.5517241379310345,5.5,1Hz width 11 channels,5,6
0.6379310344827587,5.5,1Hz width 11 channels,5,6
0.6724137931034483,5.5,1Hz width 11 channels,5,6
0.5517241379310345,6.5,1Hz width 11 channels,6,7
0.46551724137931033,6.5,1Hz width 11 channels,6,7
0.5,6.5,1Hz width 11 channels,6,7
0.5,6.5,1Hz width 11 channels,6,7
0.5862068965517241,6.5,1Hz width 11 channels,6,7
0.6206896551724138,6.5,1Hz width 11 channels,6,7
0.4827586206896552,6.5,1Hz width 11 channels,6,7
0.603448275862069,6.5,1Hz width 11 channels,6,7
0.5862068965517241,6.5,1Hz width 11 channels,6,7
0.603448275862069,6.5,1Hz width 11 channels,6,7
0.3793103448275862,7.5,1Hz width 11 channels,7,8
0.5689655172413793,7.5,1Hz width 11 channels,7,8
0.5517241379310345,7.5,1Hz width 11 channels,7,8
0.5172413793103449,7.5,1Hz width 11 channels,7,8
0.5862068965517241,7.5,1Hz width 11 channels,7,8
0.6551724137931034,7.5,1Hz width 11 channels,7,8
0.5,7.5,1Hz width 11 channels,7,8
0.43103448275862066,7.5,1Hz width 11 channels,7,8
0.5,7.5,1Hz width 11 channels,7,8
0.5172413793103449,7.5,1Hz width 11 channels,7,8
0.5344827586206896,8.5,1Hz width 11 channels,8,9
0.5344827586206896,8.5,1Hz width 11 channels,8,9
0.43103448275862066,8.5,1Hz width 11 channels,8,9
0.5172413793103449,8.5,1Hz width 11 channels,8,9
0.46551724137931033,8.5,1Hz width 11 channels,8,9
0.5,8.5,1Hz width 11 channels,8,9
0.5172413793103449,8.5,1Hz width 11 channels,8,9
0.46551724137931033,8.5,1Hz width 11 channels,8,9
0.5172413793103449,8.5,1Hz width 11 channels,8,9
0.6206896551724138,8.5,1Hz width 11 channels,8,9
0.6206896551724138,9.5,1Hz width 11 channels,9,10
0.5,9.5,1Hz width 11 channels,9,10
0.5689655172413793,9.5,1Hz width 11 channels,9,10
0.6551724137931034,9.5,1Hz width 11 channels,9,10
0.5344827586206896,9.5,1Hz width 11 channels,9,10
0.5,9.5,1Hz width 11 channels,9,10
0.5172413793103449,9.5,1Hz width 11 channels,9,10
0.46551724137931033,9.5,1Hz width 11 channels,9,10
0.46551724137931033,9.5,1Hz width 11 channels,9,10
0.5689655172413793,9.5,1Hz width 11 channels,9,10
0.6206896551724138,10.5,1Hz width 11 channels,10,11
0.41379310344827586,10.5,1Hz width 11 channels,10,11
0.6379310344827587,10.5,1Hz width 11 channels,10,11
0.5862068965517241,10.5,1Hz width 11 channels,10,11
0.5344827586206896,10.5,1Hz width 11 channels,10,11
0.5689655172413793,10.5,1Hz width 11 channels,10,11
0.6724137931034483,10.5,1Hz width 11 channels,10,11
0.5344827586206896,10.5,1Hz width 11 channels,10,11
0.6896551724137931,10.5,1Hz width 11 channels,10,11
0.5344827586206896,10.5,1Hz width 11 channels,10,11
0.4827586206896552,11.5,1Hz width 11 channels,11,12
0.4827586206896552,11.5,1Hz width 11 channels,11,12
0.6379310344827587,11.5,1Hz width 11 channels,11,12
0.41379310344827586,11.5,1Hz width 11 channels,11,12
0.5862068965517241,11.5,1Hz width 11 channels,11,12
0.46551724137931033,11.5,1Hz width 11 channels,11,12
0.5172413793103449,11.5,1Hz width 11 channels,11,12
0.6206896551724138,11.5,1Hz width 11 channels,11,12
0.5517241379310345,11.5,1Hz width 11 channels,11,12
0.5172413793103449,11.5,1Hz width 11 channels,11,12
0.6551724137931034,12.5,1Hz width 11 channels,12,13
0.5,12.5,1Hz width 11 channels,12,13
0.6551724137931034,12.5,1Hz width 11 channels,12,13
0.5517241379310345,12.5,1Hz width 11 channels,12,13
0.46551724137931033,12.5,1Hz width 11 channels,12,13
0.46551724137931033,12.5,1Hz width 11 channels,12,13
0.5689655172413793,12.5,1Hz width 11 channels,12,13
0.5862068965517241,12.5,1Hz width 11 channels,12,13
0.4827586206896552,12.5,1Hz width 11 channels,12,13
0.6379310344827587,12.5,1Hz width 11 channels,12,13
0.3448275862068966,13.5,1Hz width 11 channels,13,14
0.5,13.5,1Hz width 11 channels,13,14
0.5689655172413793,13.5,1Hz width 11 channels,13,14
0.5517241379310345,13.5,1Hz width 11 channels,13,14
0.5172413793103449,13.5,1Hz width 11 channels,13,14
0.4482758620689655,13.5,1Hz width 11 channels,13,14
0.5172413793103449,13.5,1Hz width 11 channels,13,14
0.41379310344827586,13.5,1Hz width 11 channels,13,14
0.5517241379310345,13.5,1Hz width 11 channels,13,14
0.5,13.5,1Hz width 11 channels,13,14
0.6379310344827587,14.5,1Hz width 11 channels,14,15
0.4482758620689655,14.5,1Hz width 11 channels,14,15
0.6724137931034483,14.5,1Hz width 11 channels,14,15
0.5344827586206896,14.5,1Hz width 11 channels,14,15
0.5344827586206896,14.5,1Hz width 11 channels,14,15
0.5344827586206896,14.5,1Hz width 11 channels,14,15
0.5344827586206896,14.5,1Hz width 11 channels,14,15
0.43103448275862066,14.5,1Hz width 11 channels,14,15
0.5172413793103449,14.5,1Hz width 11 channels,14,15
0.5689655172413793,14.5,1Hz width 11 channels,14,15
0.6206896551724138,15.5,1Hz width 11 channels,15,16
0.41379310344827586,15.5,1Hz width 11 channels,15,16
0.5172413793103449,15.5,1Hz width 11 channels,15,16
0.5,15.5,1Hz width 11 channels,15,16
0.43103448275862066,15.5,1Hz width 11 channels,15,16
0.5,15.5,1Hz width 11 channels,15,16
0.6551724137931034,15.5,1Hz width 11 channels,15,16
0.5344827586206896,15.5,1Hz width 11 channels,15,16
0.5862068965517241,15.5,1Hz width 11 channels,15,16
0.6379310344827587,15.5,1Hz width 11 channels,15,16
0.5172413793103449,5.5,3Hz width 11 channels,4,7
0.5862068965517241,5.5,3Hz width 11 channels,4,7
0.5344827586206896,5.5,3Hz width 11 channels,4,7
0.5344827586206896,5.5,3Hz width 11 channels,4,7
0.5517241379310345,5.5,3Hz width 11 channels,4,7
0.5344827586206896,5.5,3Hz width 11 channels,4,7
0.603448275862069,5.5,3Hz width 11 channels,4,7
0.5344827586206896,5.5,3Hz width 11 channels,4,7
0.5344827586206896,5.5,3Hz width 11 channels,4,7
0.5,5.5,3Hz width 11 channels,4,7
0.5,7.5,3Hz width 11 channels,6,9
0.39655172413793105,7.5,3Hz width 11 channels,6,9
0.6206896551724138,7.5,3Hz width 11 channels,6,9
0.5517241379310345,7.5,3Hz width 11 channels,6,9
0.5517241379310345,7.5,3Hz width 11 channels,6,9
0.4482758620689655,7.5,3Hz width 11 channels,6,9
0.46551724137931033,7.5,3Hz width 11 channels,6,9
0.5,7.5,3Hz width 11 channels,6,9
0.5862068965517241,7.5,3Hz width 11 channels,6,9
0.5517241379310345,7.5,3Hz width 11 channels,6,9
0.5689655172413793,9.5,3Hz width 11 channels,8,11
0.4482758620689655,9.5,3Hz width 11 channels,8,11
0.6551724137931034,9.5,3Hz width 11 channels,8,11
0.6206896551724138,9.5,3Hz width 11 channels,8,11
0.5689655172413793,9.5,3Hz width 11 channels,8,11
0.5517241379310345,9.5,3Hz width 11 channels,8,11
0.5172413793103449,9.5,3Hz width 11 channels,8,11
0.5862068965517241,9.5,3Hz width 11 channels,8,11
0.4482758620689655,9.5,3Hz width 11 channels,8,11
0.5517241379310345,9.5,3Hz width 11 channels,8,11
0.5862068965517241,11.5,3Hz width 11 channels,10,13
0.46551724137931033,11.5,3Hz width 11 channels,10,13
0.7068965517241379,11.5,3Hz width 11 channels,10,13
0.5172413793103449,11.5,3Hz width 11 channels,10,13
0.5344827586206896,11.5,3Hz width 11 channels,10,13
0.6551724137931034,11.5,3Hz width 11 channels,10,13
0.6206896551724138,11.5,3Hz width 11 channels,10,13
0.5172413793103449,11.5,3Hz width 11 channels,10,13
0.5172413793103449,11.5,3Hz width 11 channels,10,13
0.6206896551724138,11.5,3Hz width 11 channels,10,13
0.5,13.5,3Hz width 11 channels,12,15
0.6379310344827587,13.5,3Hz width 11 channels,12,15
0.5344827586206896,13.5,3Hz width 11 channels,12,15
0.5344827586206896,13.5,3Hz width 11 channels,12,15
0.5517241379310345,13.5,3Hz width 11 channels,12,15
0.43103448275862066,13.5,3Hz width 11 channels,12,15
0.43103448275862066,13.5,3Hz width 11 channels,12,15
0.3448275862068966,13.5,3Hz width 11 channels,12,15
0.6379310344827587,13.5,3Hz width 11 channels,12,15
0.5,13.5,3Hz width 11 channels,12,15
0.5172413793103449,15.5,3Hz width 11 channels,14,17
0.5,15.5,3Hz width 11 channels,14,17
0.4827586206896552,15.5,3Hz width 11 channels,14,17
0.5172413793103449,15.5,3Hz width 11 channels,14,17
0.5172413793103449,15.5,3Hz width 11 channels,14,17
0.5862068965517241,15.5,3Hz width 11 channels,14,17
0.5689655172413793,15.5,3Hz width 11 channels,14,17
0.5344827586206896,15.5,3Hz width 11 channels,14,17
0.5344827586206896,15.5,3Hz width 11 channels,14,17
0.6551724137931034,15.5,3Hz width 11 channels,14,17
0.5,7.0,6Hz width 11 channels,4,10
0.39655172413793105,7.0,6Hz width 11 channels,4,10
0.4482758620689655,7.0,6Hz width 11 channels,4,10
0.5344827586206896,7.0,6Hz width 11 channels,4,10
0.5517241379310345,7.0,6Hz width 11 channels,4,10
0.46551724137931033,7.0,6Hz width 11 channels,4,10
0.5172413793103449,7.0,6Hz width 11 channels,4,10
0.5344827586206896,7.0,6Hz width 11 channels,4,10
0.6379310344827587,7.0,6Hz width 11 channels,4,10
0.603448275862069,7.0,6Hz width 11 channels,4,10
0.4827586206896552,11.0,6Hz width 11 channels,8,14
0.5344827586206896,11.0,6Hz width 11 channels,8,14
0.4827586206896552,11.0,6Hz width 11 channels,8,14
0.6206896551724138,11.0,6Hz width 11 channels,8,14
0.5862068965517241,11.0,6Hz width 11 channels,8,14
0.5517241379310345,11.0,6Hz width 11 channels,8,14
0.5344827586206896,11.0,6Hz width 11 channels,8,14
0.5172413793103449,11.0,6Hz width 11 channels,8,14
0.46551724137931033,11.0,6Hz width 11 channels,8,14
0.5689655172413793,11.0,6Hz width 11 channels,8,14
0.5344827586206896,15.0,6Hz width 11 channels,12,18
0.46551724137931033,15.0,6Hz width 11 channels,12,18
0.603448275862069,15.0,6Hz width 11 channels,12,18
0.5517241379310345,15.0,6Hz width 11 channels,12,18
0.5172413793103449,15.0,6Hz width 11 channels,12,18
0.6551724137931034,15.0,6Hz width 11 channels,12,18
0.5344827586206896,15.0,6Hz width 11 channels,12,18
0.4827586206896552,15.0,6Hz width 11 channels,12,18
