accuracy,frequency,configuration,frequency_start,frequency_end
0.525,7.0,6Hz width 11 channels,4,10
0.4625,7.0,6Hz width 11 channels,4,10
0.55,7.0,6Hz width 11 channels,4,10
0.45,7.0,6Hz width 11 channels,4,10
0.575,7.0,6Hz width 11 channels,4,10
0.575,7.0,6Hz width 11 channels,4,10
0.525,7.0,6Hz width 11 channels,4,10
0.4625,7.0,6Hz width 11 channels,4,10
0.525,11.0,6Hz width 11 channels,8,14
0.4,11.0,6Hz width 11 channels,8,14
0.55,11.0,6Hz width 11 channels,8,14
0.4625,11.0,6Hz width 11 channels,8,14
0.5,11.0,6Hz width 11 channels,8,14
0.5375,11.0,6Hz width 11 channels,8,14
0.55,11.0,6Hz width 11 channels,8,14
0.5875,11.0,6Hz width 11 channels,8,14
0.5375,11.0,6Hz width 11 channels,8,14
0.55,11.0,6Hz width 11 channels,8,14
0.475,15.0,6Hz width 11 channels,12,18
0.5125,15.0,6Hz width 11 channels,12,18
0.5125,15.0,6Hz width 11 channels,12,18
0.5125,15.0,6Hz width 11 channels,12,18
0.5375,15.0,6Hz width 11 channels,12,18
0.525,15.0,6Hz width 11 channels,12,18
0.55,15.0,6Hz width 11 channels,12,18
0.4,15.0,6Hz width 11 channels,12,18
0.4125,15.0,6Hz width 11 channels,12,18
0.4375,15.0,6Hz width 11 channels,12,18
