accuracy,frequency,configuration,frequency_start,frequency_end
0.6625,4.5,1Hz width 11 channels,4,5
0.6,4.5,1Hz width 11 channels,4,5
0.6125,4.5,1Hz width 11 channels,4,5
0.65,4.5,1Hz width 11 channels,4,5
0.5625,4.5,1Hz width 11 channels,4,5
0.525,4.5,1Hz width 11 channels,4,5
0.6125,4.5,1Hz width 11 channels,4,5
0.6375,4.5,1Hz width 11 channels,4,5
0.625,4.5,1Hz width 11 channels,4,5
0.65,4.5,1Hz width 11 channels,4,5
0.65,5.5,1Hz width 11 channels,5,6
0.7,5.5,1Hz width 11 channels,5,6
0.6,5.5,1Hz width 11 channels,5,6
0.5875,5.5,1Hz width 11 channels,5,6
0.6,5.5,1Hz width 11 channels,5,6
0.6,5.5,1Hz width 11 channels,5,6
0.6,5.5,1Hz width 11 channels,5,6
0.6625,5.5,1Hz width 11 channels,5,6
0.6125,5.5,1Hz width 11 channels,5,6
0.7,5.5,1Hz width 11 channels,5,6
0.7625,6.5,1Hz width 11 channels,6,7
0.7125,6.5,1Hz width 11 channels,6,7
0.5625,6.5,1Hz width 11 channels,6,7
0.575,6.5,1Hz width 11 channels,6,7
0.7125,6.5,1Hz width 11 channels,6,7
0.7,6.5,1Hz width 11 channels,6,7
0.55,6.5,1Hz width 11 channels,6,7
0.7375,6.5,1Hz width 11 channels,6,7
0.525,6.5,1Hz width 11 channels,6,7
0.625,6.5,1Hz width 11 channels,6,7
0.65,7.5,1Hz width 11 channels,7,8
0.55,7.5,1Hz width 11 channels,7,8
0.5625,7.5,1Hz width 11 channels,7,8
0.575,7.5,1Hz width 11 channels,7,8
0.6125,7.5,1Hz width 11 channels,7,8
0.55,7.5,1Hz width 11 channels,7,8
0.6,7.5,1Hz width 11 channels,7,8
0.6125,7.5,1Hz width 11 channels,7,8
0.5625,7.5,1Hz width 11 channels,7,8
0.65,7.5,1Hz width 11 channels,7,8
0.6375,8.5,1Hz width 11 channels,8,9
0.5375,8.5,1Hz width 11 channels,8,9
0.5125,8.5,1Hz width 11 channels,8,9
0.525,8.5,1Hz width 11 channels,8,9
0.5375,8.5,1Hz width 11 channels,8,9
0.6,8.5,1Hz width 11 channels,8,9
0.6125,8.5,1Hz width 11 channels,8,9
0.625,8.5,1Hz width 11 channels,8,9
0.55,8.5,1Hz width 11 channels,8,9
0.525,8.5,1Hz width 11 channels,8,9
0.7125,9.5,1Hz width 11 channels,9,10
0.6625,9.5,1Hz width 11 channels,9,10
0.6375,9.5,1Hz width 11 channels,9,10
0.8125,9.5,1Hz width 11 channels,9,10
0.675,9.5,1Hz width 11 channels,9,10
0.7125,9.5,1Hz width 11 channels,9,10
0.7,9.5,1Hz width 11 channels,9,10
0.725,9.5,1Hz width 11 channels,9,10
0.6875,9.5,1Hz width 11 channels,9,10
0.675,9.5,1Hz width 11 channels,9,10
0.7625,10.5,1Hz width 11 channels,10,11
0.6875,10.5,1Hz width 11 channels,10,11
0.7625,10.5,1Hz width 11 channels,10,11
0.7125,10.5,1Hz width 11 channels,10,11
0.775,10.5,1Hz width 11 channels,10,11
0.7,10.5,1Hz width 11 channels,10,11
0.7,10.5,1Hz width 11 channels,10,11
0.7,10.5,1Hz width 11 channels,10,11
0.75,10.5,1Hz width 11 channels,10,11
0.7625,10.5,1Hz width 11 channels,10,11
0.75,11.5,1Hz width 11 channels,11,12
0.7125,11.5,1Hz width 11 channels,11,12
0.7625,11.5,1Hz width 11 channels,11,12
0.7375,11.5,1Hz width 11 channels,11,12
0.8125,11.5,1Hz width 11 channels,11,12
0.75,11.5,1Hz width 11 channels,11,12
0.6875,11.5,1Hz width 11 channels,11,12
0.7375,11.5,1Hz width 11 channels,11,12
0.75,11.5,1Hz width 11 channels,11,12
0.7875,11.5,1Hz width 11 channels,11,12
0.7125,12.5,1Hz width 11 channels,12,13
0.7125,12.5,1Hz width 11 channels,12,13
0.6625,12.5,1Hz width 11 channels,12,13
0.6125,12.5,1Hz width 11 channels,12,13
0.7625,12.5,1Hz width 11 channels,12,13
0.7375,12.5,1Hz width 11 channels,12,13
0.65,12.5,1Hz width 11 channels,12,13
0.7,12.5,1Hz width 11 channels,12,13
0.7,12.5,1Hz width 11 channels,12,13
0.7,12.5,1Hz width 11 channels,12,13
0.6125,13.5,1Hz width 11 channels,13,14
0.6,13.5,1Hz width 11 channels,13,14
0.6625,13.5,1Hz width 11 channels,13,14
0.6125,13.5,1Hz width 11 channels,13,14
0.65,13.5,1Hz width 11 channels,13,14
0.5125,13.5,1Hz width 11 channels,13,14
0.6125,13.5,1Hz width 11 channels,13,14
0.4875,13.5,1Hz width 11 channels,13,14
0.65,13.5,1Hz width 11 channels,13,14
0.6375,13.5,1Hz width 11 channels,13,14
0.4875,14.5,1Hz width 11 channels,14,15
0.575,14.5,1Hz width 11 channels,14,15
0.6125,14.5,1Hz width 11 channels,14,15
0.6875,14.5,1Hz width 11 channels,14,15
0.55,14.5,1Hz width 11 channels,14,15
0.6125,14.5,1Hz width 11 channels,14,15
0.5875,14.5,1Hz width 11 channels,14,15
0.5125,14.5,1Hz width 11 channels,14,15
0.6625,14.5,1Hz width 11 channels,14,15
0.5125,14.5,1Hz width 11 channels,14,15
0.55,15.5,1Hz width 11 channels,15,16
0.6125,15.5,1Hz width 11 channels,15,16
0.5,15.5,1Hz width 11 channels,15,16
0.5375,15.5,1Hz width 11 channels,15,16
0.55,15.5,1Hz width 11 channels,15,16
0.5625,15.5,1Hz width 11 channels,15,16
0.55,15.5,1Hz width 11 channels,15,16
0.5375,15.5,1Hz width 11 channels,15,16
0.575,15.5,1Hz width 11 channels,15,16
0.5875,15.5,1Hz width 11 channels,15,16
0.6875,5.5,3Hz width 11 channels,4,7
0.6375,5.5,3Hz width 11 channels,4,7
0.65,5.5,3Hz width 11 channels,4,7
0.725,5.5,3Hz width 11 channels,4,7
0.6875,5.5,3Hz width 11 channels,4,7
0.575,5.5,3Hz width 11 channels,4,7
0.625,5.5,3Hz width 11 channels,4,7
0.625,5.5,3Hz width 11 channels,4,7
0.575,5.5,3Hz width 11 channels,4,7
0.675,5.5,3Hz width 11 channels,4,7
0.7,7.5,3Hz width 11 channels,6,9
0.7,7.5,3Hz width 11 channels,6,9
0.6125,7.5,3Hz width 11 channels,6,9
0.65,7.5,3Hz width 11 channels,6,9
0.7375,7.5,3Hz width 11 channels,6,9
0.65,7.5,3Hz width 11 channels,6,9
0.6875,7.5,3Hz width 11 channels,6,9
0.6875,7.5,3Hz width 11 channels,6,9
0.6625,7.5,3Hz width 11 channels,6,9
0.6625,7.5,3Hz width 11 channels,6,9
0.7625,9.5,3Hz width 11 channels,8,11
0.725,9.5,3Hz width 11 channels,8,11
0.7375,9.5,3Hz width 11 channels,8,11
0.7375,9.5,3Hz width 11 channels,8,11
0.7875,9.5,3Hz width 11 channels,8,11
0.7625,9.5,3Hz width 11 channels,8,11
0.7375,9.5,3Hz width 11 channels,8,11
0.7,9.5,3Hz width 11 channels,8,11
0.7,9.5,3Hz width 11 channels,8,11
0.775,9.5,3Hz width 11 channels,8,11
0.8125,11.5,3Hz width 11 channels,10,13
0.775,11.5,3Hz width 11 channels,10,13
0.7625,11.5,3Hz width 11 channels,10,13
0.7125,11.5,3Hz width 11 channels,10,13
0.725,11.5,3Hz width 11 channels,10,13
0.6625,11.5,3Hz width 11 channels,10,13
0.6875,11.5,3Hz width 11 channels,10,13
0.7625,11.5,3Hz width 11 channels,10,13
0.7125,11.5,3Hz width 11 channels,10,13
0.75,11.5,3Hz width 11 channels,10,13
0.7,13.5,3Hz width 11 channels,12,15
0.6375,13.5,3Hz width 11 channels,12,15
0.6875,13.5,3Hz width 11 channels,12,15
0.65,13.5,3Hz width 11 channels,12,15
0.7,13.5,3Hz width 11 channels,12,15
0.7,13.5,3Hz width 11 channels,12,15
0.6875,13.5,3Hz width 11 channels,12,15
0.7625,13.5,3Hz width 11 channels,12,15
0.7125,13.5,3Hz width 11 channels,12,15
0.7125,13.5,3Hz width 11 channels,12,15
0.5875,15.5,3Hz width 11 channels,14,17
0.525,15.5,3Hz width 11 channels,14,17
0.5625,15.5,3Hz width 11 channels,14,17
0.5125,15.5,3Hz width 11 channels,14,17
0.5625,15.5,3Hz width 11 channels,14,17
0.575,15.5,3Hz width 11 channels,14,17
0.55,15.5,3Hz width 11 channels,14,17
0.6,15.5,3Hz width 11 channels,14,17
0.525,15.5,3Hz width 11 channels,14,17
0.5875,15.5,3Hz width 11 channels,14,17
0.7625,7.0,6Hz width 11 channels,4,10
0.7125,7.0,6Hz width 11 channels,4,10
0.6375,7.0,6Hz width 11 channels,4,10
0.7125,7.0,6Hz width 11 channels,4,10
0.7375,7.0,6Hz width 11 channels,4,10
0.725,7.0,6Hz width 11 channels,4,10
0.6875,7.0,6Hz width 11 channels,4,10
0.6625,7.0,6Hz width 11 channels,4,10
0.6625,7.0,6Hz width 11 channels,4,10
0.675,7.0,6Hz width 11 channels,4,10
0.7125,11.0,6Hz width 11 channels,8,14
0.7125,11.0,6Hz width 11 channels,8,14
0.725,11.0,6Hz width 11 channels,8,14
0.725,11.0,6Hz width 11 channels,8,14
0.7625,11.0,6Hz width 11 channels,8,14
0.7375,11.0,6Hz width 11 channels,8,14
0.7375,11.0,6Hz width 11 channels,8,14
0.7875,11.0,6Hz width 11 channels,8,14
0.7125,11.0,6Hz width 11 channels,8,14
0.6375,11.0,6Hz width 11 channels,8,14
0.7,15.0,6Hz width 11 channels,12,18
0.675,15.0,6Hz width 11 channels,12,18
0.675,15.0,6Hz width 11 channels,12,18
0.65,15.0,6Hz width 11 channels,12,18
0.7375,15.0,6Hz width 11 channels,12,18
0.75,15.0,6Hz width 11 channels,12,18
0.675,15.0,6Hz width 11 channels,12,18
0.6625,15.0,6Hz width 11 channels,12,18
0.65,15.0,6Hz width 11 channels,12,18
0.75,15.0,6Hz width 11 channels,12,18
